step,tokens_seen,micro_batch,T,tau,relax_step,energy,error_grad_norm
9500,48645120,0,64,6.4,52,9.694124310044572e-05,0.00027142371982336044
9500,48645120,0,64,6.4,53,9.717246575746685e-05,0.0002723753568716347
9500,48645120,0,64,6.4,54,9.700377268018201e-05,0.00027330630109645426
9500,48645120,0,64,6.4,55,9.708847210276872e-05,0.00027410133043304086
9500,48645120,0,64,6.4,56,9.727323777042329e-05,0.00027452586800791323
9500,48645120,0,64,6.4,57,9.70216715359129e-05,0.00027523867902345955
9500,48645120,0,64,6.4,58,9.701278031570837e-05,0.00027618944295682013
9500,48645120,0,64,6.4,59,9.713655890664086e-05,0.0002763095835689455
9500,48645120,0,64,6.4,60,9.708660218166187e-05,0.00027708994457498193
9500,48645120,0,64,6.4,61,9.708208381198347e-05,0.0002782322990242392
9500,48645120,0,64,6.4,62,9.689263242762536e-05,0.00027859382680617273
9500,48645120,0,64,6.4,63,9.71186236711219e-05,0.00027939831488765776
9500,48645120,0,64,6.4,64,9.711083839647472e-05,0.00028018112061545253
9550,48901120,0,64,6.4,0,0.0012043105671182275,0.01426288764923811
9550,48901120,0,64,6.4,1,0.001184674329124391,0.012867262586951256
9550,48901120,0,64,6.4,2,0.0011692468542605639,0.011563197709619999
9550,48901120,0,64,6.4,3,0.0011563498992472887,0.010364433750510216
9550,48901120,0,64,6.4,4,0.0011464564595371485,0.00925301294773817
9550,48901120,0,64,6.4,5,0.0011380758369341493,0.008228721097111702
9550,48901120,0,64,6.4,6,0.0011316273594275117,0.007290706969797611
9550,48901120,0,64,6.4,7,0.0011267466470599174,0.00643473956733942
9550,48901120,0,64,6.4,8,0.001122790272347629,0.005654448177665472
9550,48901120,0,64,6.4,9,0.00111987697891891,0.004948929417878389
9550,48901120,0,64,6.4,10,0.0011176766129210591,0.004316280130296946
9550,48901120,0,64,6.4,11,0.0011157275876030326,0.003751968964934349
9550,48901120,0,64,6.4,12,0.001114511862397194,0.0032544105779379606
9550,48901120,0,64,6.4,13,0.0011135329259559512,0.0028135296888649464
9550,48901120,0,64,6.4,14,0.0011128658661618829,0.002432222245261073
9550,48901120,0,64,6.4,15,0.0011122237192466855,0.0020958457607775927
9550,48901120,0,64,6.4,16,0.0011119514238089323,0.00180993287358433
9550,48901120,0,64,6.4,17,0.0011116371024399996,0.0015613685827702284
9550,48901120,0,64,6.4,18,0.001111352234147489,0.0013490699930116534
9550,48901120,0,64,6.4,19,0.0011113351210951805,0.0011664441553875804
9550,48901120,0,64,6.4,20,0.0011111353524029255,0.0010146363638341427
9550,48901120,0,64,6.4,21,0.0011111715575680137,0.0008844273397698998
9550,48901120,0,64,6.4,22,0.001111143152229488,0.0007776710554026067
9550,48901120,0,64,6.4,23,0.0011109515326097608,0.0006875660037621856
9550,48901120,0,64,6.4,24,0.0011110183550044894,0.0006151868728920817
9550,48901120,0,64,6.4,25,0.0011108254548162222,0.0005536778480745852
9550,48901120,0,64,6.4,26,0.0011107948375865817,0.0005074552609585226
9550,48901120,0,64,6.4,27,0.001110867247916758,0.0004687969048973173
9550,48901120,0,64,6.4,28,0.00111084571108222,0.0004413510032463819
9550,48901120,0,64,6.4,29,0.001110822893679142,0.0004191016487311572
9550,48901120,0,64,6.4,30,0.001110829645767808,0.0004026216920465231
9550,48901120,0,64,6.4,31,0.0011106898309662938,0.00038902900996617973
9550,48901120,0,64,6.4,32,0.001110766315832734,0.0003816461830865592
9550,48901120,0,64,6.4,33,0.0011108890175819397,0.00037504255305975676
9550,48901120,0,64,6.4,34,0.0011108438484370708,0.00036977179115638137
9550,48901120,0,64,6.4,35,0.0011106960009783506,0.00036809395533055067
9550,48901120,0,64,6.4,36,0.0011107807513326406,0.000365965737728402
9550,48901120,0,64,6.4,37,0.0011107793543487787,0.0003643072268459946
9550,48901120,0,64,6.4,38,0.0011108333710581064,0.0003645128454081714
9550,48901120,0,64,6.4,39,0.0011107345344498754,0.0003642378142103553
9550,48901120,0,64,6.4,40,0.0011108041508123279,0.00036461223498918116
9550,48901120,0,64,6.4,41,0.0011107984464615583,0.0003652117738965899
9550,48901120,0,64,6.4,42,0.0011107565369457006,0.0003672611201182008
9550,48901120,0,64,6.4,43,0.001110857934691012,0.0003666997654363513
9550,48901120,0,64,6.4,44,0.001110697747208178,0.000367751345038414
9550,48901120,0,64,6.4,45,0.0011109730694442987,0.0003693022299557924
9550,48901120,0,64,6.4,46,0.0011109858751296997,0.00036960496800020337
9550,48901120,0,64,6.4,47,0.0011107674799859524,0.0003714502090588212
9550,48901120,0,64,6.4,48,0.0011108119506388903,0.0003717314684763551
9550,48901120,0,64,6.4,49,0.001110925106331706,0.00037255854113027453
9550,48901120,0,64,6.4,50,0.0011107649188488722,0.00037375735701061785
9550,48901120,0,64,6.4,51,0.0011109430342912674,0.0003741315158549696
9550,48901120,0,64,6.4,52,0.0011108126491308212,0.00037513714050874114
9550,48901120,0,64,6.4,53,0.0011108291801065207,0.0003764000430237502
9550,48901120,0,64,6.4,54,0.001110878074541688,0.0003771146002691239
9550,48901120,0,64,6.4,55,0.0011107957689091563,0.00037842796882614493
9550,48901120,0,64,6.4,56,0.0011108157923445106,0.0003788523026742041
9550,48901120,0,64,6.4,57,0.0011108203325420618,0.00037924741627648473
9550,48901120,0,64,6.4,58,0.0011107672471553087,0.0003802196297328919
9550,48901120,0,64,6.4,59,0.0011108692269772291,0.000380451325327158
9550,48901120,0,64,6.4,60,0.0011105515295639634,0.00038148483145050704
9550,48901120,0,64,6.4,61,0.0011107673635706306,0.0003824011655524373
9550,48901120,0,64,6.4,62,0.0011107054306194186,0.00038249659701250494
9550,48901120,0,64,6.4,63,0.0011107722530141473,0.0003840044664684683
9550,48901120,0,64,6.4,64,0.001110827666707337,0.0003843097947537899
9600,49157120,0,64,6.4,0,0.0013766600750386715,0.029167329892516136
9600,49157120,0,64,6.4,1,0.0013015551958233118,0.022792678326368332
9600,49157120,0,64,6.4,2,0.0012544705532491207,0.018517402932047844
9600,49157120,0,64,6.4,3,0.0012230213033035398,0.01527975033968687
9600,49157120,0,64,6.4,4,0.0012018390698358417,0.012681420892477036
9600,49157120,0,64,6.4,5,0.0011870567686855793,0.010570262558758259
9600,49157120,0,64,6.4,6,0.0011767008109018207,0.008865284733474255
9600,49157120,0,64,6.4,7,0.0011696841102093458,0.007479184307157993
9600,49157120,0,64,6.4,8,0.0011645173653960228,0.006347191520035267
9600,49157120,0,64,6.4,9,0.0011606672778725624,0.005418042186647654
9600,49157120,0,64,6.4,10,0.0011578060220927,0.0046485550701618195
9600,49157120,0,64,6.4,11,0.001155858626589179,0.0040014092810451984
9600,49157120,0,64,6.4,12,0.0011544654844328761,0.0034591909497976303
9600,49157120,0,64,6.4,13,0.001153432298451662,0.0029981909319758415
9600,49157120,0,64,6.4,14,0.0011525567388162017,0.002604955807328224
9600,49157120,0,64,6.4,15,0.0011520427651703358,0.0022693024948239326
9600,49157120,0,64,6.4,16,0.0011516520753502846,0.001981504261493683
9600,49157120,0,64,6.4,17,0.0011511723278090358,0.0017336123855784535
9600,49157120,0,64,6.4,18,0.0011509121395647526,0.0015208609402179718
9600,49157120,0,64,6.4,19,0.0011506880400702357,0.0013385594356805086
9600,49157120,0,64,6.4,20,0.0011506682494655252,0.0011808053823187947
9600,49157120,0,64,6.4,21,0.0011504271533340216,0.0010475253220647573
9600,49157120,0,64,6.4,22,0.0011503854766488075,0.0009327463922090828
9600,49157120,0,64,6.4,23,0.0011503072455525398,0.0008345799869857728
9600,49157120,0,64,6.4,24,0.0011501176049932837,0.0007522119558416307
9600,49157120,0,64,6.4,25,0.0011500874534249306,0.0006829577614553273
9600,49157120,0,64,6.4,26,0.001150134950876236,0.0006253118044696748
9600,49157120,0,64,6.4,27,0.0011500553227961063,0.0005754341254942119
9600,49157120,0,64,6.4,28,0.0011500658001750708,0.0005364089738577604
9600,49157120,0,64,6.4,29,0.0011499595129862428,0.0005050444742664695
9600,49157120,0,64,6.4,30,0.0011501109693199396,0.0004775242996402085
9600,49157120,0,64,6.4,31,0.0011501824483275414,0.00045682943891733885
9600,49157120,0,64,6.4,32,0.0011500557884573936,0.0004401642654556781
9600,49157120,0,64,6.4,33,0.001149857765994966,0.0004284911265131086
9600,49157120,0,64,6.4,34,0.001149914343841374,0.00041877254261635244
9600,49157120,0,64,6.4,35,0.001149917719885707,0.0004115910269320011
9600,49157120,0,64,6.4,36,0.0011500492691993713,0.00040670152520760894
9600,49157120,0,64,6.4,37,0.0011500795371830463,0.00040197474299930036
9600,49157120,0,64,6.4,38,0.0011500900145620108,0.00039988275966607034
9600,49157120,0,64,6.4,39,0.0011500028194859624,0.00039810207090340555
9600,49157120,0,64,6.4,40,0.0011501138797029853,0.0003969290992245078
9600,49157120,0,64,6.4,41,0.0011501284316182137,0.00039634478162042797
9600,49157120,0,64,6.4,42,0.0011499501997604966,0.00039689833647571504
9600,49157120,0,64,6.4,43,0.0011499245883896947,0.00039644009666517377
9600,49157120,0,64,6.4,44,0.0011500371620059013,0.0003968006349168718
9600,49157120,0,64,6.4,45,0.0011501772096380591,0.0003976816951762885
9600,49157120,0,64,6.4,46,0.0011499641695991158,0.0003983714268542826
9600,49157120,0,64,6.4,47,0.0011499080574139953,0.0003993595892097801
9600,49157120,0,64,6.4,48,0.001149878604337573,0.0003994952712673694
9600,49157120,0,64,6.4,49,0.001150058233179152,0.0004012509307358414
9600,49157120,0,64,6.4,50,0.0011500611435621977,0.00040223420364782214
9600,49157120,0,64,6.4,51,0.001149914925917983,0.0004026127280667424
9600,49157120,0,64,6.4,52,0.0011500258697196841,0.0004031373537145555
9600,49157120,0,64,6.4,53,0.001150025287643075,0.0004044834931846708
9600,49157120,0,64,6.4,54,0.0011502160923555493,0.0004066422989126295
9600,49157120,0,64,6.4,55,0.001150236465036869,0.0004057352489326149
9600,49157120,0,64,6.4,56,0.0011501276167109609,0.000408117106417194
9600,49157120,0,64,6.4,57,0.0011501983972266316,0.00040842845919542015
9600,49157120,0,64,6.4,58,0.0011500297114253044,0.00040883803740143776
9600,49157120,0,64,6.4,59,0.0011499691754579544,0.0004094169125892222
9600,49157120,0,64,6.4,60,0.0011499994434416294,0.00041000559576787055
9600,49157120,0,64,6.4,61,0.0011498917592689395,0.0004110546433366835
9600,49157120,0,64,6.4,62,0.001150145079009235,0.00041230334318242967
9600,49157120,0,64,6.4,63,0.0011500034015625715,0.00041271926602348685
9600,49157120,0,64,6.4,64,0.0011499542742967606,0.00041292866808362305
9650,49413120,0,64,6.4,0,0.0002400671219220385,0.008996899239718914
9650,49413120,0,64,6.4,1,0.0002325975219719112,0.007548916153609753
9650,49413120,0,64,6.4,2,0.00022732967045158148,0.006330026779323816
9650,49413120,0,64,6.4,3,0.00022369825455825776,0.005317137110978365
9650,49413120,0,64,6.4,4,0.00022102562070358545,0.004465141799300909
9650,49413120,0,64,6.4,5,0.0002192389074480161,0.003759178100153804
9650,49413120,0,64,6.4,6,0.00021794589702039957,0.0031693424098193645
9650,49413120,0,64,6.4,7,0.000216964865103364,0.002673983108252287
9650,49413120,0,64,6.4,8,0.0002163512835977599,0.002265854272991419
9650,49413120,0,64,6.4,9,0.0002158378774765879,0.001921872142702341
9650,49413120,0,64,6.4,10,0.00021548898075707257,0.001636593253351748
9650,49413120,0,64,6.4,11,0.0002153157111024484,0.001399494125507772
9650,49413120,0,64,6.4,12,0.00021512342209462076,0.0011976545210927725
9650,49413120,0,64,6.4,13,0.00021499823196791112,0.0010311338119208813
9650,49413120,0,64,6.4,14,0.00021478848066180944,0.00089311070041731
9650,49413120,0,64,6.4,15,0.00021473260130733252,0.0007767089991830289
9650,49413120,0,64,6.4,16,0.00021482921147253364,0.0006805310840718448
9650,49413120,0,64,6.4,17,0.0002145976322935894,0.000600357714574784
9650,49413120,0,64,6.4,18,0.00021472765365615487,0.0005361370276659727
9650,49413120,0,64,6.4,19,0.00021463136363308877,0.00048320775385946035
9650,49413120,0,64,6.4,20,0.00021486937475856394,0.0004398888268042356
9650,49413120,0,64,6.4,21,0.00021475886751431972,0.00040528090903535485
9650,49413120,0,64,6.4,22,0.00021434047084767371,0.00037701218388974667
9650,49413120,0,64,6.4,23,0.0002145908074453473,0.0003558680764399469
9650,49413120,0,64,6.4,24,0.00021472544176504016,0.00033855228684842587
9650,49413120,0,64,6.4,25,0.00021453500085044652,0.00032393934088759124
9650,49413120,0,64,6.4,26,0.00021451004431582987,0.000314366421662271
9650,49413120,0,64,6.4,27,0.00021457168622873724,0.0003064362390432507
9650,49413120,0,64,6.4,28,0.00021466895123012364,0.0003016506670974195
9650,49413120,0,64,6.4,29,0.00021455739624798298,0.0002983568992931396
9650,49413120,0,64,6.4,30,0.00021448462211992592,0.00029485495178960264
9650,49413120,0,64,6.4,31,0.00021463018492795527,0.0002930834307335317
9650,49413120,0,64,6.4,32,0.00021457242837641388,0.0002927046734839678
9650,49413120,0,64,6.4,33,0.00021468284830916673,0.0002931076451204717
9650,49413120,0,64,6.4,34,0.00021465106692630798,0.00029223490855656564
9650,49413120,0,64,6.4,35,0.00021463616576511413,0.00029302857001312077
9650,49413120,0,64,6.4,36,0.0002146670303773135,0.000292887503746897
9650,49413120,0,64,6.4,37,0.000214731611777097,0.0002940746198873967
9650,49413120,0,64,6.4,38,0.00021478622511494905,0.00029466053820215166
9650,49413120,0,64,6.4,39,0.0002145606413250789,0.0002956919197458774
9650,49413120,0,64,6.4,40,0.00021475866378750652,0.0002970044733956456
9650,49413120,0,64,6.4,41,0.00021461171854753047,0.00029794941656291485
9650,49413120,0,64,6.4,42,0.00021462899167090654,0.0002991853980347514
9650,49413120,0,64,6.4,43,0.00021454019588418305,0.0002995155518874526
9650,49413120,0,64,6.4,44,0.00021459774870891124,0.00030057987896725535
9650,49413120,0,64,6.4,45,0.00021482650481630117,0.0003016171103809029
9650,49413120,0,64,6.4,46,0.00021469382045324892,0.0003032147651538253
9650,49413120,0,64,6.4,47,0.00021444415324367583,0.00030418476671911776
9650,49413120,0,64,6.4,48,0.00021451967768371105,0.00030538387363776565
9650,49413120,0,64,6.4,49,0.0002144877362297848,0.0003058705187868327
9650,49413120,0,64,6.4,50,0.00021457747789099813,0.0003068225923925638
9650,49413120,0,64,6.4,51,0.00021466311591211706,0.00030763770337216556
9650,49413120,0,64,6.4,52,0.0002146068145520985,0.0003077551955357194
9650,49413120,0,64,6.4,53,0.00021453568479046226,0.00030969950603321195
9650,49413120,0,64,6.4,54,0.00021446062601171434,0.0003105144714936614
9650,49413120,0,64,6.4,55,0.00021470953652169555,0.0003111962287221104
9650,49413120,0,64,6.4,56,0.00021448431652970612,0.00031168843270279467
9650,49413120,0,64,6.4,57,0.00021471091895364225,0.00031220022356137633
9650,49413120,0,64,6.4,58,0.0002147678897017613,0.0003131152770947665
9650,49413120,0,64,6.4,59,0.00021461382857523859,0.0003134912403766066
9650,49413120,0,64,6.4,60,0.00021455067326314747,0.000314893462928012
9650,49413120,0,64,6.4,61,0.00021454977104440331,0.0003153187863063067
9650,49413120,0,64,6.4,62,0.00021471614309120923,0.00031629481236450374
9650,49413120,0,64,6.4,63,0.00021469440252985805,0.0003157624159939587
9650,49413120,0,64,6.4,64,0.00021470172214321792,0.00031727636815048754
9700,49669120,0,64,6.4,0,9.47304506553337e-05,0.002449523424729705
9700,49669120,0,64,6.4,1,9.409787890035659e-05,0.0021592024713754654
9700,49669120,0,64,6.4,2,9.390986815560609e-05,0.0018970777746289968
9700,49669120,0,64,6.4,3,9.353912901133299e-05,0.0016659630928188562
9700,49669120,0,64,6.4,4,9.330282045993954e-05,0.0014636754058301449
9700,49669120,0,64,6.4,5,9.305009007221088e-05,0.0012871382059529424
9700,49669120,0,64,6.4,6,9.286300337407738e-05,0.0011314880102872849
9700,49669120,0,64,6.4,7,9.28073059185408e-05,0.0009974210988730192
9700,49669120,0,64,6.4,8,9.262048115488142e-05,0.0008798759081400931
9700,49669120,0,64,6.4,9,9.259703801944852e-05,0.000777601613663137
9700,49669120,0,64,6.4,10,9.261110972147435e-05,0.0006896804552525282
9700,49669120,0,64,6.4,11,9.248756396118551e-05,0.0006126363296061754
9700,49669120,0,64,6.4,12,9.238435450242832e-05,0.0005470289615914226
9700,49669120,0,64,6.4,13,9.244981629308313e-05,0.0004910004208795726
9700,49669120,0,64,6.4,14,9.241837688023224e-05,0.00044346359209157526
9700,49669120,0,64,6.4,15,9.245647379430011e-05,0.00040182832162827253
9700,49669120,0,64,6.4,16,9.257464262191206e-05,0.0003679157525766641
9700,49669120,0,64,6.4,17,9.251384472008795e-05,0.00033929827623069286
9700,49669120,0,64,6.4,18,9.230979048879817e-05,0.0003160680062137544
9700,49669120,0,64,6.4,19,9.248526475857943e-05,0.0002979791315738112
9700,49669120,0,64,6.4,20,9.23850093386136e-05,0.0002829761360771954
9700,49669120,0,64,6.4,21,9.236653568223119e-05,0.0002710057015065104
9700,49669120,0,64,6.4,22,9.237862832378596e-05,0.00026234524557366967
9700,49669120,0,64,6.4,23,9.229551505995914e-05,0.00025649936287663877
9700,49669120,0,64,6.4,24,9.235842298949137e-05,0.000251188495894894
9700,49669120,0,64,6.4,25,9.233110904460773e-05,0.0002483357966411859
9700,49669120,0,64,6.4,26,9.235814650310203e-05,0.0002461365656927228
9700,49669120,0,64,6.4,27,9.222538938047364e-05,0.00024464799207635224
9700,49669120,0,64,6.4,28,9.236884216079488e-05,0.00024449964985251427
9700,49669120,0,64,6.4,29,9.25001731957309e-05,0.0002444884739816189
9700,49669120,0,64,6.4,30,9.240833605872467e-05,0.00024474613019265234
9700,49669120,0,64,6.4,31,9.267040150007233e-05,0.00024553012917749584
9700,49669120,0,64,6.4,32,9.23064217204228e-05,0.0002463650016579777
9700,49669120,0,64,6.4,33,9.248772403225303e-05,0.00024728768039494753
9700,49669120,0,64,6.4,34,9.256639896193519e-05,0.0002487196761649102
9700,49669120,0,64,6.4,35,9.240463987225667e-05,0.00024928312632255256
9700,49669120,0,64,6.4,36,9.240693179890513e-05,0.0002512504579499364
9700,49669120,0,64,6.4,37,9.2441332526505e-05,0.00025205541169270873
9700,49669120,0,64,6.4,38,9.22258768696338e-05,0.00025297547108493745
9700,49669120,0,64,6.4,39,9.22405015444383e-05,0.00025465336511842906
9700,49669120,0,64,6.4,40,9.250257426174358e-05,0.00025526504032313824
9700,49669120,0,64,6.4,41,9.230599971488118e-05,0.000257092178799212
9700,49669120,0,64,6.4,42,9.249407594325021e-05,0.00025794573593884706
9700,49669120,0,64,6.4,43,9.244182001566514e-05,0.0002594491234049201
9700,49669120,0,64,6.4,44,9.257037891075015e-05,0.00025992284645326436
9700,49669120,0,64,6.4,45,9.243770909961313e-05,0.00026112812338396907
9700,49669120,0,64,6.4,46,9.24528794712387e-05,0.00026243881438858807
9700,49669120,0,64,6.4,47,9.253490134142339e-05,0.00026339670876041055
9700,49669120,0,64,6.4,48,9.25695858313702e-05,0.0002642121980898082
